0.086000	0.859142	-0.029566	0.003696	9.970065	-0.687142	0.085914
0.087000	0.869111	-0.030257	0.003783	9.969365	-0.695111	0.086911
0.088000	0.879080	-0.030956	0.003870	9.968657	-0.703080	0.087908
0.089000	0.889049	-0.031663	0.003958	9.967941	-0.711049	0.088905
0.090000	0.899016	-0.032378	0.004048	9.967217	-0.719016	0.089902
0.091000	0.908983	-0.033101	0.004138	9.966485	-0.726983	0.090898
0.092000	0.918949	-0.033832	0.004230	9.965745	-0.734949	0.091895
0.093000	0.928915	-0.034571	0.004322	9.964997	-0.742915	0.092891
0.094000	0.938879	-0.035318	0.004415	9.964241	-0.750879	0.093888
0.095000	0.948843	-0.036073	0.004510	9.963476	-0.758843	0.094884
0.096000	0.958806	-0.036835	0.004605	9.962704	-0.766806	0.095881
0.097000	0.968769	-0.037606	0.004702	9.961924	-0.774769	0.096877
0.098000	0.978730	-0.038385	0.004799	9.961135	-0.782730	0.097873
0.099000	0.988691	-0.039172	0.004897	9.960339	-0.790691	0.098869
0.100000	0.998651	-0.039966	0.004997	9.959534	-0.798651	0.099865
0.101000	1.008610	-0.040769	0.005097	9.958721	-0.806610	0.100861
0.102000	1.018568	-0.041579	0.005198	9.957901	-0.814568	0.101857
0.103000	1.028526	-0.042398	0.005301	9.957072	-0.822526	0.102853
0.104000	1.038482	-0.043225	0.005404	9.956235	-0.830482	0.103848
0.105000	1.048438	-0.044059	0.005508	9.955390	-0.838438	0.104844
0.106000	1.058393	-0.044901	0.005614	9.954537	-0.846393	0.105839
0.107000	1.068347	-0.045752	0.005720	9.953676	-0.854347	0.106835
0.108000	1.078301	-0.046610	0.005827	9.952807	-0.862301	0.107830
0.109000	1.088253	-0.047476	0.005936	9.951930	-0.870253	0.108825
0.110000	1.098204	-0.048351	0.006045	9.951045	-0.878204	0.109820
0.111000	1.108155	-0.049233	0.006155	9.950152	-0.886155	0.110815
0.112000	1.118105	-0.050123	0.006267	9.949250	-0.894105	0.111810
0.113000	1.128053	-0.051021	0.006379	9.948341	-0.902053	0.112805
0.114000	1.138001	-0.051927	0.006492	9.947424	-0.910001	0.113800
0.115000	1.147948	-0.052841	0.006607	9.946498	-0.917948	0.114795
0.116000	1.157894	-0.053763	0.006722	9.945565	-0.925894	0.115789
0.117000	1.167839	-0.054693	0.006838	9.944623	-0.933839	0.116784
0.118000	1.177784	-0.055631	0.006955	9.943674	-0.941784	0.117778
0.119000	1.187727	-0.056576	0.007074	9.942716	-0.949727	0.118773
0.120000	1.197669	-0.057530	0.007193	9.941751	-0.957669	0.119767
0.121000	1.207610	-0.058492	0.007313	9.940777	-0.965610	0.120761
0.122000	1.217551	-0.059461	0.007435	9.939795	-0.973551	0.121755
0.123000	1.227490	-0.060439	0.007557	9.938806	-0.981490	0.122749
0.124000	1.237428	-0.061424	0.007680	9.937808	-0.989428	0.123743
0.125000	1.247366	-0.062418	0.007804	9.936802	-0.997366	0.124737
0.126000	1.257302	-0.063419	0.007930	9.935788	-1.005302	0.125730
0.127000	1.267237	-0.064428	0.008056	9.934766	-1.013237	0.126724
0.128000	1.277171	-0.065445	0.008183	9.933736	-1.021171	0.127717
0.129000	1.287105	-0.066471	0.008311	9.932698	-1.029105	0.128710
0.130000	1.297037	-0.067504	0.008440	9.931652	-1.037037	0.129704
0.131000	1.306968	-0.068545	0.008571	9.930598	-1.044968	0.130697
0.132000	1.316898	-0.069594	0.008702	9.929536	-1.052898	0.131690
0.133000	1.326827	-0.070650	0.008834	9.928466	-1.060827	0.132683
0.134000	1.336755	-0.071715	0.008967	9.927388	-1.068755	0.133675
0.135000	1.346682	-0.072788	0.009101	9.926302	-1.076682	0.134668
0.136000	1.356607	-0.073869	0.009236	9.925208	-1.084607	0.135661
0.137000	1.366532	-0.074957	0.009373	9.924106	-1.092532	0.136653
0.138000	1.376456	-0.076054	0.009510	9.922995	-1.100456	0.137646
0.139000	1.386378	-0.077158	0.009648	9.921877	-1.108378	0.138638
0.140000	1.396299	-0.078270	0.009787	9.920751	-1.116299	0.139630
0.141000	1.406220	-0.079391	0.009927	9.919617	-1.124220	0.140622
0.142000	1.416139	-0.080519	0.010068	9.918474	-1.132139	0.141614
0.143000	1.426057	-0.081655	0.010210	9.917324	-1.140057	0.142606
0.144000	1.435973	-0.082799	0.010354	9.916166	-1.147973	0.143597
0.145000	1.445889	-0.083951	0.010498	9.914999	-1.155889	0.144589
0.146000	1.455803	-0.085111	0.010643	9.913825	-1.163803	0.145580
0.147000	1.465717	-0.086279	0.010789	9.912643	-1.171717	0.146572
0.148000	1.475629	-0.087454	0.010936	9.911452	-1.179629	0.147563
0.149000	1.485539	-0.088638	0.011084	9.910254	-1.187539	0.148554
0.150000	1.495449	-0.089829	0.011233	9.909047	-1.195449	0.149545
0.151000	1.505358	-0.091029	0.011383	9.907833	-1.203358	0.150536
0.152000	1.515265	-0.092236	0.011534	9.906611	-1.211265	0.151526
0.153000	1.525171	-0.093451	0.011686	9.905380	-1.219171	0.152517
0.154000	1.535076	-0.094674	0.011839	9.904142	-1.227076	0.153508
0.155000	1.544979	-0.095905	0.011993	9.902895	-1.234979	0.154498
0.156000	1.554881	-0.097144	0.012148	9.901641	-1.242881	0.155488
0.157000	1.564782	-0.098391	0.012304	9.900378	-1.250782	0.156478
0.158000	1.574682	-0.099646	0.012461	9.899108	-1.258682	0.157468
0.159000	1.584581	-0.100909	0.012619	9.897830	-1.266581	0.158458
0.160000	1.594478	-0.102179	0.012778	9.896543	-1.274478	0.159448
0.161000	1.604374	-0.103457	0.012938	9.895249	-1.282374	0.160437
0.162000	1.614268	-0.104744	0.013099	9.893946	-1.290268	0.161427
0.163000	1.624162	-0.106038	0.013261	9.892636	-1.298162	0.162416
0.164000	1.634054	-0.107340	0.013424	9.891318	-1.306054	0.163405
0.165000	1.643944	-0.108650	0.013588	9.889991	-1.313944	0.164394
0.166000	1.653834	-0.109968	0.013752	9.888657	-1.321834	0.165383
0.167000	1.663721	-0.111294	0.013918	9.887314	-1.329721	0.166372
0.168000	1.673608	-0.112627	0.014085	9.885964	-1.337608	0.167361
0.169000	1.683493	-0.113969	0.014253	9.884606	-1.345493	0.168349
0.170000	1.693377	-0.115318	0.014422	9.883239	-1.353377	0.169338
0.171000	1.703260	-0.116676	0.014592	9.881865	-1.361260	0.170326
0.172000	1.713141	-0.118041	0.014762	9.880483	-1.369141	0.171314
0.173000	1.723021	-0.119414	0.014934	9.879093	-1.377021	0.172302
0.174000	1.732899	-0.120795	0.015107	9.877694	-1.384899	0.173290
0.175000	1.742776	-0.122184	0.015281	9.876288	-1.392776	0.174278
0.176000	1.752652	-0.123581	0.015456	9.874874	-1.400652	0.175265
0.177000	1.762526	-0.124985	0.015631	9.873452	-1.408526	0.176253
0.178000	1.772399	-0.126398	0.015808	9.872022	-1.416399	0.177240
0.179000	1.782270	-0.127818	0.015986	9.870583	-1.424270	0.178227
0.180000	1.792140	-0.129246	0.016165	9.869137	-1.432140	0.179214
0.181000	1.802008	-0.130682	0.016344	9.867683	-1.440008	0.180201
0.182000	1.811875	-0.132126	0.016525	9.866221	-1.447875	0.181188
0.183000	1.821741	-0.133578	0.016707	9.864751	-1.455741	0.182174
0.184000	1.831605	-0.135038	0.016889	9.863273	-1.463605	0.183160
0.185000	1.841467	-0.136505	0.017073	9.861788	-1.471467	0.184147
0.186000	1.851328	-0.137981	0.017258	9.860294	-1.479328	0.185133
0.187000	1.861188	-0.139464	0.017443	9.858792	-1.487188	0.186119
0.188000	1.871046	-0.140955	0.017630	9.857282	-1.495046	0.187105
0.189000	1.880902	-0.142454	0.017817	9.855764	-1.502902	0.188090
0.190000	1.890757	-0.143961	0.018006	9.854239	-1.510757	0.189076
0.191000	1.900611	-0.145475	0.018196	9.852705	-1.518611	0.190061
0.192000	1.910463	-0.146998	0.018386	9.851163	-1.526463	0.191046
0.193000	1.920313	-0.148528	0.018578	9.849614	-1.534313	0.192031
0.194000	1.930162	-0.150067	0.018770	9.848056	-1.542162	0.193016
0.195000	1.940009	-0.151613	0.018964	9.846491	-1.550009	0.194001
0.196000	1.949855	-0.153167	0.019158	9.844918	-1.557855	0.194986
0.197000	1.959699	-0.154728	0.019354	9.843336	-1.565699	0.195970
0.198000	1.969542	-0.156298	0.019550	9.841747	-1.573542	0.196954
0.199000	1.979383	-0.157875	0.019748	9.840150	-1.581383	0.197938
0.200000	1.989222	-0.159461	0.019946	9.838545	-1.589222	0.198922
0.201000	1.999060	-0.161054	0.020145	9.836932	-1.597060	0.199906
0.202000	2.008896	-0.162655	0.020346	9.835311	-1.604896	0.200890
0.203000	2.018730	-0.164264	0.020547	9.833682	-1.612730	0.201873
0.204000	2.028563	-0.165880	0.020750	9.832045	-1.620563	0.202856
0.205000	2.038395	-0.167505	0.020953	9.830400	-1.628395	0.203839
0.206000	2.048224	-0.169137	0.021157	9.828747	-1.636224	0.204822
0.207000	2.058052	-0.170777	0.021363	9.827086	-1.644052	0.205805
0.208000	2.067878	-0.172425	0.021569	9.825418	-1.651878	0.206788
0.209000	2.077703	-0.174081	0.021776	9.823741	-1.659703	0.207770
0.210000	2.087526	-0.175745	0.021984	9.822057	-1.667526	0.208753
0.211000	2.097347	-0.177416	0.022194	9.820365	-1.675347	0.209735
0.212000	2.107166	-0.179095	0.022404	9.818664	-1.683166	0.210717
0.213000	2.116984	-0.180782	0.022615	9.816956	-1.690984	0.211698
0.214000	2.126800	-0.182477	0.022827	9.815240	-1.698800	0.212680
0.215000	2.136615	-0.184180	0.023041	9.813516	-1.706615	0.213661
0.216000	2.146427	-0.185891	0.023255	9.811784	-1.714427	0.214643
0.217000	2.156238	-0.187609	0.023470	9.810044	-1.722238	0.215624
0.218000	2.166048	-0.189335	0.023686	9.808296	-1.730048	0.216605
0.219000	2.175855	-0.191069	0.023903	9.806541	-1.737855	0.217585
0.220000	2.185661	-0.192811	0.024121	9.804777	-1.745661	0.218566
0.221000	2.195464	-0.194560	0.024340	9.803006	-1.753464	0.219546
0.222000	2.205267	-0.196318	0.024560	9.801226	-1.761267	0.220527
0.223000	2.215067	-0.198083	0.024781	9.799439	-1.769067	0.221507
0.224000	2.224865	-0.199856	0.025003	9.797644	-1.776865	0.222487
0.225000	2.234662	-0.201637	0.025226	9.795841	-1.784662	0.223466
0.226000	2.244457	-0.203425	0.025450	9.794030	-1.792457	0.224446
0.227000	2.254250	-0.205221	0.025675	9.792211	-1.800250	0.225425
0.228000	2.264042	-0.207026	0.025901	9.790384	-1.808042	0.226404
0.229000	2.273831	-0.208838	0.026128	9.788550	-1.815831	0.227383
0.230000	2.283619	-0.210657	0.026356	9.786707	-1.823619	0.228362
0.231000	2.293404	-0.212485	0.026585	9.784857	-1.831404	0.229340
0.232000	2.303188	-0.214320	0.026814	9.782998	-1.839188	0.230319
0.233000	2.312970	-0.216163	0.027045	9.781132	-1.846970	0.231297
0.234000	2.322751	-0.218014	0.027277	9.779258	-1.854751	0.232275
0.235000	2.332529	-0.219873	0.027510	9.777376	-1.862529	0.233253
0.236000	2.342305	-0.221739	0.027744	9.775487	-1.870305	0.234231
0.237000	2.352080	-0.223613	0.027978	9.773589	-1.878080	0.235208
0.238000	2.361853	-0.225495	0.028214	9.771683	-1.885853	0.236185
0.239000	2.371623	-0.227385	0.028451	9.769770	-1.893623	0.237162
0.240000	2.381392	-0.229283	0.028688	9.767849	-1.901392	0.238139
0.241000	2.391159	-0.231188	0.028927	9.765920	-1.909159	0.239116
0.242000	2.400924	-0.233101	0.029166	9.763983	-1.916924	0.240092
0.243000	2.410687	-0.235022	0.029407	9.762038	-1.924687	0.241069
0.244000	2.420448	-0.236950	0.029649	9.760085	-1.932448	0.242045
0.245000	2.430207	-0.238887	0.029891	9.758124	-1.940207	0.243021
0.246000	2.439964	-0.240831	0.030135	9.756156	-1.947964	0.243996
0.247000	2.449719	-0.242782	0.030379	9.754180	-1.955719	0.244972
0.248000	2.459473	-0.244742	0.030625	9.752195	-1.963473	0.245947
0.249000	2.469224	-0.246709	0.030871	9.750204	-1.971224	0.246922
0.250000	2.478973	-0.248684	0.031118	9.748204	-1.978973	0.247897
0.251000	2.488720	-0.250667	0.031367	9.746196	-1.986720	0.248872
0.252000	2.498465	-0.252658	0.031616	9.744180	-1.994465	0.249847
0.253000	2.508209	-0.254656	0.031867	9.742157	-2.002209	0.250821
0.254000	2.517950	-0.256662	0.032118	9.740126	-2.009950	0.251795
0.255000	2.527689	-0.258676	0.032370	9.738087	-2.017689	0.252769
0.256000	2.537426	-0.260698	0.032623	9.736040	-2.025426	0.253743
0.257000	2.547161	-0.262727	0.032878	9.733985	-2.033161	0.254716
0.258000	2.556894	-0.264764	0.033133	9.731923	-2.040894	0.255689
0.259000	2.566625	-0.266809	0.033389	9.729852	-2.048625	0.256662
0.260000	2.576354	-0.268861	0.033646	9.727774	-2.056354	0.257635
0.261000	2.586080	-0.270922	0.033904	9.725688	-2.064080	0.258608
0.262000	2.595805	-0.272989	0.034163	9.723594	-2.071805	0.259580
0.263000	2.605528	-0.275065	0.034423	9.721493	-2.079528	0.260553
0.264000	2.615248	-0.277149	0.034684	9.719383	-2.087248	0.261525
0.265000	2.624966	-0.279240	0.034946	9.717266	-2.094966	0.262497
0.266000	2.634683	-0.281338	0.035209	9.715141	-2.102683	0.263468
0.267000	2.644397	-0.283445	0.035473	9.713008	-2.110397	0.264440
0.268000	2.654109	-0.285559	0.035738	9.710867	-2.118109	0.265411
0.269000	2.663818	-0.287681	0.036004	9.708718	-2.125818	0.266382
0.270000	2.673526	-0.289811	0.036271	9.706562	-2.133526	0.267353
0.271000	2.683231	-0.291948	0.036539	9.704398	-2.141231	0.268323
0.272000	2.692935	-0.294093	0.036808	9.702226	-2.148935	0.269293
0.273000	2.702636	-0.296246	0.037078	9.700046	-2.156636	0.270264
0.274000	2.712335	-0.298407	0.037348	9.697859	-2.164335	0.271233
0.275000	2.722032	-0.300575	0.037620	9.695663	-2.172032	0.272203
0.276000	2.731726	-0.302751	0.037893	9.693460	-2.179726	0.273173
0.277000	2.741419	-0.304934	0.038166	9.691249	-2.187419	0.274142
0.278000	2.751109	-0.307126	0.038441	9.689030	-2.195109	0.275111
0.279000	2.760797	-0.309324	0.038717	9.686804	-2.202797	0.276080
0.280000	2.770482	-0.311531	0.038993	9.684570	-2.210482	0.277048
0.281000	2.780166	-0.313745	0.039271	9.682328	-2.218166	0.278017
0.282000	2.789847	-0.315967	0.039549	9.680078	-2.225847	0.278985
0.283000	2.799526	-0.318197	0.039829	9.677820	-2.233526	0.279953
0.284000	2.809203	-0.320434	0.040109	9.675555	-2.241203	0.280920
0.285000	2.818877	-0.322680	0.040390	9.673281	-2.248877	0.281888
0.286000	2.828549	-0.324932	0.040673	9.671000	-2.256549	0.282855
0.287000	2.838219	-0.327193	0.040956	9.668712	-2.264219	0.283822
0.288000	2.847887	-0.329461	0.041240	9.666415	-2.271887	0.284789
0.289000	2.857552	-0.331736	0.041526	9.664111	-2.279552	0.285755
0.290000	2.867215	-0.334020	0.041812	9.661799	-2.287215	0.286721
0.291000	2.876875	-0.336311	0.042099	9.659479	-2.294875	0.287688
0.292000	2.886534	-0.338610	0.042387	9.657152	-2.302534	0.288653
0.293000	2.896190	-0.340916	0.042676	9.654816	-2.310190	0.289619
0.294000	2.905843	-0.343230	0.042967	9.652473	-2.317843	0.290584
0.295000	2.915495	-0.345552	0.043258	9.650123	-2.325495	0.291549
0.296000	2.925144	-0.347881	0.043550	9.647764	-2.333144	0.292514
0.297000	2.934790	-0.350218	0.043843	9.645398	-2.340790	0.293479
0.298000	2.944434	-0.352562	0.044137	9.643024	-2.348434	0.294443
0.299000	2.954076	-0.354915	0.044432	9.640642	-2.356076	0.295408
0.300000	2.963716	-0.357275	0.044727	9.638253	-2.363716	0.296372
0.301000	2.973353	-0.359642	0.045024	9.635855	-2.371353	0.297335
0.302000	2.982987	-0.362017	0.045322	9.633450	-2.378987	0.298299
0.303000	2.992620	-0.364400	0.045621	9.631038	-2.386620	0.299262
0.304000	3.002249	-0.366791	0.045921	9.628617	-2.394249	0.300225
0.305000	3.011877	-0.369189	0.046221	9.626189	-2.401877	0.301188
0.306000	3.021502	-0.371594	0.046523	9.623753	-2.409502	0.302150
0.307000	3.031124	-0.374008	0.046826	9.621310	-2.417124	0.303112
0.308000	3.040744	-0.376429	0.047129	9.618858	-2.424744	0.304074
0.309000	3.050362	-0.378857	0.047434	9.616399	-2.432362	0.305036
0.310000	3.059977	-0.381293	0.047739	9.613933	-2.439977	0.305998
0.311000	3.069590	-0.383737	0.048046	9.611458	-2.447590	0.306959
0.312000	3.079200	-0.386188	0.048353	9.608976	-2.455200	0.307920
0.313000	3.088808	-0.388647	0.048662	9.606486	-2.462808	0.308881
0.314000	3.098413	-0.391114	0.048971	9.603989	-2.470413	0.309841
0.315000	3.108016	-0.393588	0.049281	9.601484	-2.478016	0.310802
0.316000	3.117616	-0.396070	0.049593	9.598971	-2.485616	0.311762
0.317000	3.127214	-0.398560	0.049905	9.596450	-2.493214	0.312721
0.318000	3.136809	-0.401057	0.050218	9.593922	-2.500809	0.313681
0.319000	3.146402	-0.403561	0.050532	9.591386	-2.508402	0.314640
0.320000	3.155992	-0.406073	0.050847	9.588842	-2.515992	0.315599
0.321000	3.165579	-0.408593	0.051163	9.586291	-2.523579	0.316558
0.322000	3.175164	-0.411121	0.051480	9.583731	-2.531164	0.317516
0.323000	3.184747	-0.413655	0.051798	9.581165	-2.538747	0.318475
0.324000	3.194327	-0.416198	0.052117	9.578590	-2.546327	0.319433
0.325000	3.203904	-0.418748	0.052437	9.576008	-2.553904	0.320390
0.326000	3.213479	-0.421306	0.052758	9.573418	-2.561479	0.321348
0.327000	3.223051	-0.423871	0.053080	9.570821	-2.569051	0.322305
0.328000	3.232620	-0.426444	0.053403	9.568216	-2.576620	0.323262
0.329000	3.242187	-0.429024	0.053727	9.565603	-2.584187	0.324219
0.330000	3.251752	-0.431612	0.054051	9.562983	-2.591752	0.325175
0.331000	3.261313	-0.434208	0.054377	9.560354	-2.599313	0.326131
0.332000	3.270872	-0.436811	0.054703	9.557719	-2.606872	0.327087
0.333000	3.280429	-0.439422	0.055031	9.555075	-2.614429	0.328043
0.334000	3.289982	-0.442040	0.055360	9.552424	-2.621982	0.328998
0.335000	3.299534	-0.444666	0.055689	9.549766	-2.629534	0.329953
0.336000	3.309082	-0.447299	0.056019	9.547099	-2.637082	0.330908
0.337000	3.318628	-0.449940	0.056351	9.544425	-2.644628	0.331863
0.338000	3.328171	-0.452588	0.056683	9.541744	-2.652171	0.332817
0.339000	3.337711	-0.455244	0.057017	9.539054	-2.659711	0.333771
0.340000	3.347249	-0.457908	0.057351	9.536357	-2.667249	0.334725
0.341000	3.356784	-0.460579	0.057686	9.533653	-2.674784	0.335678
0.342000	3.366316	-0.463257	0.058022	9.530941	-2.682316	0.336632
0.343000	3.375846	-0.465943	0.058359	9.528221	-2.689846	0.337585
0.344000	3.385373	-0.468637	0.058697	9.525493	-2.697373	0.338537
0.345000	3.394897	-0.471338	0.059036	9.522758	-2.704897	0.339490
0.346000	3.404418	-0.474047	0.059376	9.520016	-2.712418	0.340442
0.347000	3.413937	-0.476763	0.059717	9.517266	-2.719937	0.341394
0.348000	3.423453	-0.479486	0.060059	9.514508	-2.727453	0.342345
0.349000	3.432966	-0.482218	0.060402	9.511742	-2.734966	0.343297
0.350000	3.442476	-0.484956	0.060746	9.508969	-2.742476	0.344248
0.351000	3.451984	-0.487703	0.061090	9.506188	-2.749984	0.345198
0.352000	3.461489	-0.490456	0.061436	9.503400	-2.757489	0.346149
0.353000	3.470991	-0.493218	0.061783	9.500604	-2.764991	0.347099
0.354000	3.480490	-0.495986	0.062130	9.497801	-2.772490	0.348049
0.355000	3.489986	-0.498763	0.062479	9.494990	-2.779986	0.348999
0.356000	3.499480	-0.501546	0.062828	9.492171	-2.787480	0.349948
0.357000	3.508971	-0.504338	0.063179	9.489345	-2.794971	0.350897
0.358000	3.518458	-0.507136	0.063530	9.486511	-2.802458	0.351846
0.359000	3.527944	-0.509942	0.063882	9.483669	-2.809944	0.352794
0.360000	3.537426	-0.512756	0.064236	9.480820	-2.817426	0.353743
0.361000	3.546905	-0.515577	0.064590	9.477964	-2.824905	0.354691
0.362000	3.556382	-0.518406	0.064945	9.475100	-2.832382	0.355638
0.363000	3.565855	-0.521242	0.065301	9.472228	-2.839855	0.356586
0.364000	3.575326	-0.524086	0.065658	9.469349	-2.847326	0.357533
0.365000	3.584794	-0.526937	0.066016	9.466462	-2.854794	0.358479
0.366000	3.594259	-0.529795	0.066375	9.463567	-2.862259	0.359426
0.367000	3.603721	-0.532661	0.066735	9.460665	-2.869721	0.360372
0.368000	3.613180	-0.535535	0.067096	9.457756	-2.877180	0.361318
0.369000	3.622637	-0.538416	0.067458	9.454839	-2.884637	0.362264
0.370000	3.632090	-0.541304	0.067820	9.451914	-2.892090	0.363209
0.371000	3.641541	-0.544200	0.068184	9.448982	-2.899541	0.364154
0.372000	3.650988	-0.547103	0.068549	9.446042	-2.906988	0.365099
0.373000	3.660433	-0.550014	0.068914	9.443095	-2.914433	0.366043
0.374000	3.669874	-0.552932	0.069281	9.440140	-2.921874	0.366987
0.375000	3.679313	-0.555858	0.069648	9.437178	-2.929313	0.367931
0.376000	3.688749	-0.558791	0.070017	9.434208	-2.936749	0.368875
0.377000	3.698181	-0.561731	0.070386	9.431230	-2.944181	0.369818
